OBJECTID,PLAN_NO,BHC_TYPE,BHC_VALUE,SHAPE_Leng,Shape__Area,Shape__Length
3692,S/K8/24,BHCS,4,136.359837151,489.376953125,147.987342607773
3693,S/K8/24,BHCS,2,207.033578861,238.90234375,223.749383681397
3694,S/K8/24,BHCB,140,627.367153349,24590.37890625,679.334000393206
3695,S/K8/24,BHCB,120,549.373343822,18177.337890625,595.080393587557
3696,S/K8/24,NBA,NBA,357.268092246,2950.4453125,386.469036482739
3697,S/K8/24,BHCB,120,416.850431001,12354.7109375,451.468690309619
3698,S/K8/24,BHCS,1,136.107553702,1352.314453125,147.505926501134
3699,S/K8/24,BHCS,3,101.154333014,712.154296875,109.548985695956
3700,S/K8/24,BHCB,100,787.210919522,18216.50390625,851.57488283306
3701,S/K8/24,BHCB,100,841.095627905,48431.734375,911.803060921344
3702,S/K8/24,NBA,NBA,464.256031183,2606.3671875,503.561381841904
3703,S/K8/24,BHCB,100,614.984343676,20393.576171875,666.185243734756
3704,S/K8/24,NBA,NBA,458.041264105,3058.501953125,495.926539179915
3705,S/K8/24,BHCS,8,171.512866017,2052.18359375,185.749604811146
3706,S/K8/24,BHCS,1,135.273029826,675.640625,146.362281496658
3707,S/K8/24,BHCB,17,101.69622596,360.451171875,110.436659695123
3708,S/K8/24,BHCB,100,783.261843286,39337.10546875,849.20980746945
3709,S/K8/24,BHCB,17,107.107676973,353.59375,116.328976149368
3710,S/K8/24,NBA,NBA,728.688631692,4091.884765625,791.515190267351
3711,S/K8/24,BHCB,100,138.010114638,1446.369140625,149.47369409158
3712,S/K8/24,BHCB,80,412.190622558,11096.08984375,447.017023317146
3713,S/K8/24,BHCB,106,195.263350943,2263.31640625,211.340241579244
3714,S/K8/24,BHCB,15,205.930683261,2448.66015625,222.897410022009
3715,S/K8/24,BHCB,134,124.592816564,1134.6484375,135.011533963403
3716,S/K8/24,BHCS,8,268.094556879,3099.76953125,290.917973690518
3717,S/K8/24,NBA,NBA,368.190108304,1688.705078125,399.957364197602
3718,S/K8/24,BHCB,80,571.736943861,21103.697265625,620.40841890955
3719,S/K8/24,BHCB,100,1002.40024932,56959.55859375,1087.3348711569
3720,S/K8/24,BHCS,8,161.536931472,1800.79296875,175.146693381846
3721,S/K8/24,NBA,NBA,150.966147817,1026.1328125,163.860952736116
3722,S/K8/24,BHCB,120,330.573082944,7140.52734375,358.228532337042
3723,S/K8/24,BHCS,1,235.75743025,2460.267578125,255.51551425651
3724,S/K8/24,BHCS,8,298.724276487,5785.91796875,323.703803470673
3725,S/K8/24,BHCB,100,286.285352465,5430.345703125,310.368543148084
3726,S/K8/24,NBA,NBA,353.375244313,1952.10546875,383.168379167699
3727,S/K8/24,BHCB,64,327.196257013,6230.435546875,354.511703147765
3728,S/K8/24,BHCS,8,352.040854005,8520.453125,381.751884450985
3729,S/K8/24,NBA,NBA,368.060573829,2040.666015625,399.182404436437
3730,S/K8/24,BHCS,1,82.7177880505,490.20703125,89.6674489435684
3731,S/K8/24,BHCS,3,210.69923343,2744.70703125,228.598825160616
3732,S/K8/24,BHCS,1,23.8692371591,41.216796875,25.8652961518951
3733,S/K8/24,BHCS,1,98.2777134037,603.265625,106.435787933131
3734,S/K8/24,BHCS,3,84.9563314637,352.70703125,92.0648240285468
3735,S/K8/24,BHCB,100,1078.35961596,44670.5625,1168.06037943598
3736,S/K8/24,BHCS,8,260.612612068,4572.2265625,282.202290224079
3737,S/K8/24,BHCB,120,178.66176703,2463.224609375,193.602632761779
3738,S/K7/24,BHCB,100,461.490459211,10544.21875,500.025608940503
3739,S/K7/24,BHCB,80,230.264170966,2943.455078125,249.175230471411
3740,S/K7/24,BHCB,80,333.826135517,6522.71875,361.308409670703
3741,S/K7/24,BHCB,80,418.059593415,11114.291015625,452.58448193078
3742,S/K7/24,BHCB,80,530.052117089,18940.234375,573.89355558295
3743,S/K7/24,BHCB,80,559.718443913,14437.7734375,607.107759108187
3744,S/K7/24,BHCB,90,175.964048248,1627.619140625,190.942560405355
3745,S/K7/24,BHCB,90,304.451584416,4977.640625,329.683134135212
3746,S/K7/24,BHCB,100,534.137436352,16449.2578125,579.026645169168
3747,S/K7/24,BHCB,80,572.579637333,11383.826171875,619.507033651814
3748,S/K7/24,BHCB,80,1210.69098058,31913.462890625,1311.15423821697
3749,S/K7/24,BHCS,1,855.373116999,44935.27734375,926.818162692575
3750,S/K7/24,BHCS,1,56.179580826,246.45703125,60.8602742850032
3751,S/K7/24,BHCS,8,766.293521163,22933.529296875,829.307543825869
3752,S/K7/24,BHCS,8,368.909471153,7654.169921875,399.699807131384
3753,S/K7/24,BHCS,1,146.645294599,762.697265625,159.032908310341
3754,S/K7/24,BHCS,6,820.370827523,19637.8984375,889.236809026312
3755,S/K7/24,BHCB,100,901.649832702,55389.103515625,977.680903705806
3756,S/K7/24,BHCB,100,1210.7974223,45533.982421875,1313.2367543307
3757,S/K7/24,BHCB,100,270.33255255,3766.390625,293.311692511614
3758,S/K7/24,BHCB,130,162.808868496,1855.931640625,176.506988660004
3759,S/K7/24,BHCB,130,742.900085223,30964.07421875,805.50311360265
3760,S/K7/24,BHCB,120,323.85218132,7054.162109375,350.909423815038
3761,S/K7/24,BHCB,120,218.885946285,1694.25390625,237.186957783757
3762,S/K7/24,BHCS,1,148.915593839,1594.349609375,161.46874149592
3763,S/K7/24,BHCB,100,347.56416709,7159.44140625,376.85031965396
3764,S/K7/24,BHCS,1,73.2162276897,361.048828125,79.2821857018766
3765,S/K7/24,BHCB,86,265.137328078,2559.560546875,287.388585657429
3766,S/K7/24,BHCB,100,436.838965168,10596.970703125,473.068882605581
3767,S/K7/24,BHCB,80,1112.71332144,27787.005859375,1205.38156977152
3768,S/K7/24,BHCS,10,242.413780167,3332.447265625,262.330441313426
3769,S/K7/24,BHCS,3,197.144957369,1963.51953125,213.354703524355
3770,S/K7/24,BHCS,2,221.971632877,3589.2265625,240.709760212047
3771,S/K7/24,BHCS,12,296.780793715,2753.94921875,322.093894457152
3772,S/K7/24,BHCS,1,724.234015657,29465.96484375,784.135141500062
3773,S/K7/24,BHCS,5,418.184999137,6195.283203125,453.112594431518
3774,S/K7/24,BHCS,3,1009.96087094,34865.90234375,1094.26477574691
3775,S/K7/24,BHCS,6,351.118620644,5331.1875,381.071422884778
3776,S/K7/24,BHCS,6,563.065425891,15655.677734375,609.509830921118
3777,S/K7/24,BHCS,5,161.20198689,1300.517578125,174.812387163678
3778,S/K7/24,BHCB,50,2040.74206626,128791.841796875,2209.73485766265
3779,S/K7/24,BHCS,1,74.2495397631,383.90625,80.4310778670492
3780,S/K7/24,BHCS,2,1017.66037926,54533.94921875,1101.97056874132
3781,S/K7/24,BHCB,60,674.998309798,20679.904296875,731.70478005139
3782,S/K7/24,BHCS,1,731.249373583,31694.91796875,793.396583051426
3783,S/K7/24,BHCS,1,61.0895740582,229.34375,66.2451274600281
3784,S/K7/24,BHCS,8,1025.28009003,27477.015625,1110.32118464515
3785,S/K7/24,BHCS,6,427.457372928,12393.8046875,463.089983064772
3786,S/K7/24,BHCS,2,349.024249255,7639.763671875,378.328538111828
3787,S/K7/24,BHCS,2,162.256345745,1505.0078125,175.812774610193
3788,S/K7/24,BHCS,8,723.459497072,24323.08984375,784.796396156151
3789,S/K7/24,BHCS,1,200.808622289,875.21875,217.591545179164
3790,S/K7/24,BHCS,8,292.737294725,3600.330078125,317.064546371293
3791,S/K7/24,BHCS,3,128.570455408,880.02734375,139.315534812849
3792,S/K7/24,BHCS,8,266.457530296,4774.40625,288.812868815998
3793,S/K7/24,BHCS,8,342.359012628,6327.8359375,371.529834767176
3794,S/K7/24,BHCS,1,78.3801725481,446.369140625,84.9203788481856
3795,S/K7/24,BHCS,10,199.612476449,2693.49609375,216.366771610554
3796,S/K7/24,BHCS,6,350.755196521,6780.408203125,379.748142190783
3797,S/K7/24,BHCS,8,190.701359439,2674.208984375,206.697466063003
3798,S/K7/24,BHCS,4,134.983719751,1322.328125,146.285000026205
3799,S/K7/24,BHCS,2,137.628588865,1271.447265625,149.011771248213
3800,S/K7/24,BHCS,7,116.808014642,864.857421875,126.55843385719
3801,S/K7/24,BHCB,100,273.037611195,5411.552734375,295.925278193903
3802,S/K7/24,BHCB,120,244.113713718,3850.556640625,264.410650594341
3803,S/K7/24,NBA,NBA,189.8410636,1407.083984375,205.522679352286
3804,S/K7/24,BHCS,1,1254.65493143,88658.71484375,1360.56644586206
3805,S/K7/24,BHCS,5,126.283608408,1111.349609375,136.960893201624
3806,S/K7/24,BHCS,8,573.136882848,14440.90234375,620.831235340456
3807,S/K7/24,BHCB,150,975.784061425,33997.7421875,1058.35838304508
3808,S/K7/24,BHCB,100,1445.43318713,52439.66015625,1567.6677297191
3809,S/K7/24,BHCB,120,852.951824321,47970.474609375,924.707387395915
3810,S/K7/24,BHCB,130,592.367897041,13382.01953125,642.791130302716
3811,S/K7/24,BHCB,160,435.080337431,11435.74609375,471.764116784937
3812,S/K7/24,BHCB,90,237.886509529,2510.248046875,257.795168126204
3813,S/K7/24,BHCS,13,117.644618903,707.13671875,127.535155834691
3814,S/K7/24,BHCS,1,46.0195558461,151.18359375,49.8800321690498
3815,S/K7/24,BHCB,120,772.488038514,20308.2265625,837.588436230093
3816,S/K7/24,BHCB,100,406.273308742,10228.720703125,440.543921385132
3817,S/K7/24,BHCB,100,287.455965926,5060.25390625,311.524621895947
3818,S/K7/24,BHCB,90,234.667862879,4249.560546875,254.382402129198
3819,S/K7/24,BHCS,13,336.72298993,7578.751953125,364.769024622999
3820,S/K7/24,BHCS,4,132.964183258,1296.41015625,144.129940152531
3821,S/K7/24,BHCS,11,420.048384188,8880.1015625,455.892392770592
3822,S/K7/24,BHCS,4,148.346424357,1256.345703125,160.905758078526
3823,S/K7/24,BHCS,10,194.261803836,2992.326171875,210.583485960737
3824,S/K7/24,BHCS,7,403.108802128,6886.484375,436.622510030226
3825,S/K7/24,BHCS,3,116.141996412,980.357421875,125.885656338276
3826,S/K7/24,BHCS,3,110.188842853,715.123046875,119.465956868955
3827,S/K7/24,BHCS,2,90.4560323373,511.126953125,97.9845742113509
3828,S/K7/24,BHCS,1,1259.12928225,61917.35546875,1364.40711991468
3829,S/K7/24,BHCS,4,203.220698521,2822.16015625,219.927747844859
3830,S/K7/24,BHCS,3,422.996686815,8553,458.435091109246
3831,S/K7/24,BHCS,8,363.766759562,6108.052734375,394.762518312693
3832,S/K7/24,BHCS,13,333.372491337,4365.955078125,360.753221721937
3833,S/K7/24,BHCS,1,692.710614531,21464.837890625,750.929375295246
3834,S/K7/24,BHCB,130,487.159768464,12943.509765625,528.234344228016
3835,S/K7/24,BHCB,150,322.930016023,5204.041015625,350.398571367689
3836,S/K7/24,NBA,NBA,214.548616391,1546.22265625,232.30758121354
3837,S/K7/24,BHCB,87,292.668682684,6122.365234375,317.192043304449
3838,S/K7/24,NBA,NBA,145.967704427,849.955078125,157.976642446602
3839,S/K7/24,BHCB,69,265.352060835,4890.3046875,287.597759323829
3840,S/K7/24,BHCB,45,215.470036274,2341.189453125,233.618725470443
3841,S/K7/24,BHCS,1,148.780333043,1034.11328125,161.34943351094
3842,S/K7/24,BHCS,1,47.1954396197,156.884765625,51.1689086003393
3843,S/K7/24,BHCS,8,197.550740255,2736.578125,214.1786629285
3844,S/K7/24,BHCS,1,242.250755433,2187.248046875,262.671505354918
3845,S/K7/24,BHCS,2,218.088816157,837.69921875,236.35738004561
3846,S/K7/24,BHCS,1,62.3676749448,281.896484375,67.5590617342244
3847,S/K7/24,BHCS,3,214.672639446,3023.70703125,232.423079186259
3848,S/K7/24,BHCS,1,170.618019923,1855.80078125,185.046805430552
3849,S/K7/24,BHCB,80,140.482288748,1520.794921875,152.249438772723
3850,S/K7/24,BHCB,80,396.876121161,9469.30859375,429.548761942425
3851,S/K7/24,BHCB,80,281.118659073,5782.91015625,304.583650472475
3852,S/K7/24,BHCB,80,386.690520111,9155.46875,418.578190693907
3853,S/K7/24,BHCB,80,569.463153265,17593.05859375,616.267090651893
3854,S/K7/24,BHCB,80,278.52064978,4874.197265625,301.457839309123
3855,S/K7/24,BHCB,80,358.893973552,7265.748046875,388.707226482901
3856,S/K7/24,BHCB,80,183.022668034,2334.560546875,198.491602463138
3857,S/K7/24,BHCB,90,191.501689634,2516.060546875,207.6625749966
3858,S/K7/24,BHCB,100,483.88825622,8310.392578125,525.21322513831
3859,S/K7/24,BHCB,100,463.40926368,14399.857421875,502.303357952947
3860,S/K7/24,BHCB,100,431.130126263,11782.28515625,467.600269884781
3861,S/K7/24,BHCB,100,303.765323129,5593.61328125,329.238482232838
3862,S/K7/24,BHCB,100,123.853973817,861.611328125,134.259643028646
3863,S/K7/24,BHCB,90,244.545268661,4580.111328125,265.066756623322
3864,S/K7/24,BHCB,100,911.663125333,27448.4765625,987.976369514027
3865,S/K7/24,BHCB,100,312.317629681,6398.4453125,338.266171967645
3866,S/K7/24,BHCB,120,765.553338109,22728.455078125,828.952403802363
3867,S/K7/24,BHCB,120,246.437804677,3875.265625,267.251933898041
3868,S/K7/24,BHCS,8,311.887213953,5977.755859375,338.23544741377
3869,S/K7/24,BHCS,8,389.018856857,10987.892578125,421.717959768584
3870,S/K7/24,BHCS,6,121.72835319,888.369140625,132.012908125976
3871,S/K7/24,BHCB,100,250.167777795,4309.310546875,271.003943030169
3872,S/K7/24,BHCB,100,362.640866385,8182.232421875,393.038010852467
3873,S/K7/24,BHCB,90,520.899134703,11813.62109375,563.802829658695
3874,S/K7/24,BHCB,90,491.344691853,8795.470703125,531.729882531722
3875,S/K7/24,BHCB,90,641.281359599,13109.333984375,694.024348592174
3876,S/K7/24,BHCB,90,320.916194286,5291.53515625,347.409853495383
3877,S/K7/24,BHCB,100,280.110007573,3874.615234375,303.777722639243
3878,S/K7/24,BHCB,100,425.441743469,12908.13671875,460.789248035421
3879,S/K7/24,BHCB,100,749.457949842,15471.361328125,811.676560301773
3880,S/K7/24,BHCB,100,328.628981445,5823.001953125,356.208732101893
3881,S/K7/24,BHCB,100,226.289599337,2708.009765625,245.227767844383
3882,S/K5/38,BHCB,90,247.0132418,4249.291015625,267.695616545652
3883,S/K5/38,BHCB,90,185.954063426,2529.28515625,201.507415578324
3884,S/K5/38,BHCB,90,188.202690972,2666.962890625,204.019843709749
3885,S/K5/38,BHCB,90,246.342056576,3731.734375,266.931256980778
3886,S/K5/38,BHCB,90,171.259790644,1762.578125,185.408050742348
3887,S/K5/38,BHCB,90,85.2906636622,507.390625,92.4853537696119
3888,S/K5/38,BHCB,90,298.013973079,5627.060546875,322.904323147676
3889,S/K5/38,BHCB,90,200.931434507,2091.931640625,217.732921265499
3890,S/K5/38,BHCB,90,64.648509222,278.9375,70.0171675733941
3891,S/K5/38,BHCS,8,268.438188308,5463.244140625,290.804449434183
3892,S/K5/38,BHCS,11,98.1793845069,698.62890625,106.388774268456
3893,S/K5/38,BHCS,7,74.2506238807,394.16015625,80.4710561597348
3894,S/K5/38,BHCS,1,54.8443090073,146.783203125,59.4516845053182
3895,S/K5/38,BHCB,90,289.89100991,5315.60546875,314.083957053135
3896,S/K5/38,BHCB,90,289.003448637,5293.408203125,313.124233052108
3897,S/K5/38,BHCB,90,289.054290351,4676.142578125,313.178687792992
3898,S/K5/38,BHCB,90,258.269026286,3441.291015625,279.91269216694
3899,S/K5/38,BHCB,90,333.762516092,5692.5546875,361.731914921086
3900,S/K5/38,BHCB,90,275.979779347,4951.134765625,299.0197725858
3901,S/K5/38,BHCB,90,218.352745862,1732.07421875,236.642726457347
3902,S/K5/38,BHCB,90,255.756541098,4405.630859375,277.112821606686
3903,S/K5/38,BHCB,90,257.276454017,4458.57421875,278.764324005373
3904,S/K5/38,BHCB,90,256.878191785,4437.7734375,278.326831116938
3905,S/K5/38,BHCS,4,79.0324288506,457.962890625,85.6495869438354
3906,S/K5/38,BHCS,8,111.151879711,843.50390625,120.436471453589
3907,S/K5/38,BHCB,90,193.107026422,2486.51171875,209.29598283399
3908,S/K5/38,BHCS,13,275.795265289,5059.0390625,299.066199773776
3909,S/K5/38,NBA,NBA,562.93146296,3187.796875,610.302581878138
3910,S/K5/38,NBA,NBA,200.187616793,1495.173828125,217.259585374301
3911,S/K5/38,BHCS,8,288.288851414,5658.892578125,312.3868714975
3912,S/K5/38,BHCB,120,352.89129921,7116.603515625,382.011824441727
3913,S/K5/38,BHCB,120,225.926873378,3537.490234375,245.050636661678
3914,S/K5/38,BHCS,8,330.247354513,7281.318359375,357.82636358646
3915,S/K5/38,BHCB,120,360.545246969,6363.947265625,390.60123099679
3916,S/K5/38,BHCB,120,159.135445568,1506.494140625,172.411677954484
3917,S/K5/38,BHCB,110,110.027665723,863.048828125,119.221211601679
3918,S/K5/38,BHCB,100,83.4301415874,506.798828125,90.4122492134205
3919,S/K5/38,BHCB,152,475.234125925,12329.556640625,515.185021456535
3920,S/K5/38,BHCS,2,131.487649012,811.98828125,142.55172346427
3921,S/K5/38,BHCB,80,91.123786581,609.427734375,98.7474669477695
3922,S/K5/38,BHCB,130,287.179840865,3412.119140625,311.195175852421
3923,S/K5/38,BHCS,7,75.2837397578,314.267578125,81.6026351384768
3924,S/K5/38,BHCS,3,73.3074212586,294.42578125,79.465053970408
3925,S/K5/38,BHCB,90,74.959571494,362.794921875,81.2647996629212
3926,S/K5/38,BHCB,90,284.343397543,5189.80859375,308.079803162731
3927,S/K5/38,BHCB,90,282.453154285,5109.28515625,306.038401947311
3928,S/K5/38,BHCB,90,282.872101513,5128.041015625,306.488461539471
3929,S/K5/38,BHCB,90,283.976499187,5158.015625,307.684488877249
3930,S/K5/38,BHCB,90,286.579554161,5242.48046875,310.497562379913
3931,S/K5/38,BHCB,90,285.395348203,5180.59765625,309.214628978067
3932,S/K5/38,BHCB,90,328.979691739,3971.1328125,356.478817736261
3933,S/K5/38,BHCS,1,125.552110714,1132.74609375,136.05411774413
3934,S/K5/38,BHCB,90,283.43543743,5194.35546875,307.12114591531
3935,S/K5/38,BHCB,90,267.497675514,4034.802734375,289.922355046473
3936,S/K5/38,BHCB,90,292.150703614,5389.828125,316.533609151283
3937,S/K5/38,BHCB,90,138.958215739,1277.603515625,150.560249113909
3938,S/K5/38,BHCB,90,134.211949845,819.978515625,145.471428521748
3939,S/K5/38,BHCB,90,291.703309891,5364.869140625,316.05595687866
3940,S/K5/38,BHCB,90,292.411532088,5387.4609375,316.821646278579
3941,S/K5/38,BHCB,90,292.523760091,5392.2578125,316.946936777876
3942,S/K5/38,BHCB,90,393.202078405,6178.90234375,426.307413332591
3943,S/K5/38,BHCB,90,284.945740304,5014.08984375,308.829506715448
3944,S/K5/38,BHCB,90,329.514980956,6466.37890625,357.278997978326
3945,S/K5/38,BHCB,90,278.978325142,4633.091796875,302.259570152971
3946,S/K5/38,BHCB,90,332.848697753,5010.275390625,360.668170613753
3947,S/K5/38,BHCB,90,291.751673864,5341.1015625,316.105294114591
3948,S/K5/38,BHCB,90,293.3848403,4727.083984375,317.881688711911
3949,S/K5/38,BHCB,90,291.504835415,5363.181640625,315.850478762839
3950,S/K5/38,BHCB,90,292.119877843,5373.7265625,316.513995552232
3951,S/K5/38,BHCB,90,190.500951582,2594.66796875,206.429363966128
3952,S/K5/38,BHCB,90,293.837892036,5432.189453125,318.375404014918
3953,S/K5/38,BHCS,8,195.242628624,2204.15234375,211.573010805863
3954,S/K5/38,BHCS,6,122.347694973,911.376953125,132.56573987157
3955,S/K5/38,BHCS,3,62.6932903205,244.052734375,67.9525043554058
3956,S/K5/38,BHCS,8,240.895259372,2621.689453125,261.04616471094
3957,S/K5/38,BHCS,4,142.136809206,837.7890625,154.013851425068
3958,S/K5/38,BHCS,7,171.356435685,1892.87890625,185.701893112262
3959,S/K5/38,BHCS,2,97.9601305238,689.287109375,106.15116230498
3960,S/K5/38,BHCS,7,139.696730334,1312.5625,151.406409109652
3961,S/K5/38,BHCS,8,267.55440739,4697.865234375,289.894790977641
3962,S/K5/38,BHCS,1,67.3535087939,309.4921875,73.0020888591714
3963,S/K5/38,BHCS,8,138.970878905,1093.041015625,150.565880375333
3964,S/K5/38,BHCB,120,389.600436321,10393.00390625,422.196669969538
3965,S/K5/38,BHCB,110,637.493730677,25522.40625,690.723958358329
3966,S/K5/38,BHCB,120,1067.87950622,50979.412109375,1157.16727056389
3967,S/K5/38,BHCB,130,404.392816269,11059.599609375,437.959248940243
3968,S/K5/38,BHCB,130,338.274838192,6581.5625,366.242505016613
3969,S/K5/38,BHCB,130,334.995794652,6525.7421875,362.68272048188
3970,S/K5/38,BHCB,120,424.348727846,13212.36328125,459.874412176386
3971,S/K5/38,BHCB,130,365.96244706,7351.03515625,396.171071083449
3972,S/K5/38,BHCB,130,320.888459084,6119.359375,347.428119576746
3973,S/K5/38,BHCS,1,105.836092319,702.68359375,114.790392058954
3974,S/K5/38,BHCS,6,193.848125339,2749.33203125,210.109503871752
3975,S/K5/38,BHCB,130,506.438519593,11326.09765625,548.065500013479
3976,S/K5/38,BHCB,130,288.644537318,5727.431640625,312.631070441066
3977,S/K5/38,BHCB,130,388.834433466,9039.59375,421.233889739514
3978,S/K5/38,BHCS,2,749.130398019,34513.419921875,812.325233611381
3979,S/K5/38,BHCS,8,219.50637952,3338.08984375,237.860020214302
3980,S/K5/38,BHCS,8,300.527977257,5762.19140625,325.641782556149
3981,S/K5/38,BHCS,4,192.126757198,2796.185546875,208.122198908683
3982,S/K5/38,BHCS,5,133.00985187,1230.8125,144.12867148483
3983,S/K5/38,BHCS,1,75.8008022868,331.3515625,82.163561329563
3984,S/K5/38,BHCS,2,192.611089106,1805.697265625,208.697128981647
3985,S/K5/38,BHCS,2,105.341557443,657.7734375,114.323605889181
3986,S/K5/38,BHCS,1,110.378963346,804.986328125,119.491723232198
3987,S/K5/38,BHCS,2,3042.43177033,74359.611328125,3296.60753824247
3988,S/K5/38,BHCS,1,97.4521737583,514.69921875,105.51659755026
3989,S/K5/38,BHCB,105,806.684077123,25441.205078125,872.412223555939
3990,S/K5/38,BHCB,115,800.891739879,20449.359375,866.011626014191
3991,S/K5/38,BHCB,135,701.79963231,22779.3203125,759.145463781763
3992,S/K5/38,BHCB,100,355.909084702,6499.03125,385.222569259602
3993,S/K5/38,BHCB,80,1106.99554987,13487.642578125,1199.71279876949
3994,S/K5/38,BHCB,130,455.415480829,8126.52734375,493.085016925314
3995,S/K5/38,BHCB,130,256.116389887,4424.34375,277.386461817298
3996,S/K5/38,BHCB,130,260.630666003,3377.423828125,282.109345426747
